epoch,ts_ns,duty_a,duty_b,duty_c
6522,326000000,0.531760,0.893043,0.300197
6524,326100000,0.527462,0.894698,0.302840
6526,326200000,0.523172,0.896302,0.305526
6528,326300000,0.518890,0.897856,0.308254
6530,326400000,0.514617,0.899358,0.311025
6532,326500000,0.510353,0.900810,0.313837
6534,326600000,0.506100,0.902210,0.316690
6536,326700000,0.501858,0.903558,0.319584
6538,326800000,0.497627,0.904855,0.322519
6540,326900000,0.493408,0.906099,0.325493
6542,327000000,0.489202,0.907291,0.328507
6544,327100000,0.485010,0.908431,0.331560
6546,327200000,0.480832,0.909518,0.334651
6548,327300000,0.476668,0.910552,0.337780
6550,327400000,0.472521,0.911533,0.340946
6552,327500000,0.468389,0.912461,0.344150
6554,327600000,0.464274,0.913336,0.347390
6556,327700000,0.460177,0.914157,0.350666
6558,327800000,0.456098,0.914925,0.353977
6560,327900000,0.452038,0.915639,0.357323
6562,328000000,0.447997,0.916299,0.360704
6564,328100000,0.443976,0.916905,0.364118
6566,328200000,0.439976,0.917458,0.367566
6568,328300000,0.435997,0.917956,0.371047
6570,328400000,0.432040,0.918400,0.374559
6572,328500000,0.428106,0.918790,0.378104
6574,328600000,0.424195,0.919126,0.381679
6576,328700000,0.420308,0.919407,0.385285
6578,328800000,0.416445,0.919634,0.388921
6580,328900000,0.412607,0.919806,0.392587
6582,329000000,0.408795,0.919924,0.396281
6584,329100000,0.405009,0.919988,0.400003
6586,329200000,0.401250,0.919997,0.403753
6588,329300000,0.397518,0.919952,0.407530
6590,329400000,0.393815,0.919852,0.411334
6592,329500000,0.390140,0.919697,0.415163
6594,329600000,0.386494,0.919489,0.419017
6596,329700000,0.382878,0.919225,0.422897
6598,329800000,0.379292,0.918908,0.426800
6600,329900000,0.375737,0.918536,0.430726
6602,330000000,0.372214,0.918110,0.434676
6604,330100000,0.368723,0.917630,0.438647
6606,330200000,0.365264,0.917095,0.442641
6608,330300000,0.361838,0.916507,0.446654
6610,330400000,0.358446,0.915865,0.450689
6612,330500000,0.355089,0.915169,0.454743
6614,330600000,0.351766,0.914419,0.458816
6616,330700000,0.348478,0.913615,0.462907
6618,330800000,0.345226,0.912758,0.467016
6620,330900000,0.342010,0.911848,0.471142
6622,331000000,0.338831,0.910885,0.475284
6624,331100000,0.335690,0.909868,0.479442
6626,331200000,0.332586,0.908799,0.483615
6628,331300000,0.329520,0.907677,0.487803
6630,331400000,0.326493,0.906502,0.492004
6632,331500000,0.323506,0.905275,0.496219
6634,331600000,0.320558,0.903996,0.500446
6636,331700000,0.317650,0.902665,0.504685
6638,331800000,0.314783,0.901282,0.508934
6640,331900000,0.311957,0.899848,0.513195
6642,332000000,0.309173,0.898362,0.517465
6644,332100000,0.306431,0.896826,0.521744
6646,332200000,0.303730,0.895238,0.526031
6648,332300000,0.301073,0.893600,0.530327
6650,332400000,0.298459,0.891912,0.534629
6652,332500000,0.295889,0.890173,0.538938
6654,332600000,0.293363,0.888385,0.543252
6656,332700000,0.290881,0.886547,0.547571
6658,332800000,0.288444,0.884660,0.551895
6660,332900000,0.286053,0.882725,0.556223
6662,333000000,0.283707,0.880740,0.560553
6664,333100000,0.281407,0.878708,0.564886
6666,333200000,0.279153,0.876627,0.569220
6668,333300000,0.276946,0.874499,0.573555
6670,333400000,0.274787,0.872323,0.577890
6672,333500000,0.272674,0.870101,0.582225
6674,333600000,0.270610,0.867832,0.586559
6676,333700000,0.268593,0.865516,0.590891
6678,333800000,0.266625,0.863155,0.595220
6680,333900000,0.264705,0.860748,0.599546
6682,334000000,0.262835,0.858296,0.603869
6684,334100000,0.261013,0.855800,0.608187
6686,334200000,0.259242,0.853259,0.612499
6688,334300000,0.257520,0.850674,0.616806
6690,334400000,0.255848,0.848046,0.621106
6692,334500000,0.254227,0.845374,0.625399
6694,334600000,0.252657,0.842660,0.629683
6696,334700000,0.251137,0.839904,0.633960
6698,334800000,0.249668,0.837105,0.638226
6700,334900000,0.248251,0.834266,0.642483
6702,335000000,0.246886,0.831385,0.646730
6704,335100000,0.245572,0.828464,0.650964
6706,335200000,0.244310,0.825503,0.655187
6708,335300000,0.243100,0.822502,0.659398
6710,335400000,0.241943,0.819462,0.663594
6712,335500000,0.240839,0.816384,0.667777
6714,335600000,0.239787,0.813267,0.671946
6716,335700000,0.238788,0.810113,0.676099
6718,335800000,0.237842,0.806922,0.680236
6720,335900000,0.236950,0.803694,0.684356
6722,336000000,0.236111,0.800430,0.688459
6724,336100000,0.235325,0.797131,0.692544
6726,336200000,0.234593,0.793796,0.696611
6728,336300000,0.233915,0.790427,0.700658
6730,336400000,0.233291,0.787023,0.704686
6732,336500000,0.232720,0.783587,0.708693
6734,336600000,0.232204,0.780117,0.712679
6736,336700000,0.231742,0.776615,0.716643
6738,336800000,0.231334,0.773081,0.720585
6740,336900000,0.230980,0.769516,0.724504
6742,337000000,0.230681,0.765920,0.728399
6744,337100000,0.230436,0.762294,0.732270
6746,337200000,0.230245,0.758638,0.736116
6748,337300000,0.230109,0.754954,0.739937
6750,337400000,0.230027,0.751241,0.743732
6752,337500000,0.230000,0.747500,0.747500
6754,337600000,0.230027,0.743732,0.751241
6756,337700000,0.230109,0.739937,0.754954
6758,337800000,0.230245,0.736116,0.758638
6760,337900000,0.230436,0.732270,0.762294
6762,338000000,0.230681,0.728399,0.765920
6764,338100000,0.230980,0.724504,0.769516
6766,338200000,0.231334,0.720585,0.773081
6768,338300000,0.231742,0.716643,0.776615
6770,338400000,0.232204,0.712679,0.780117
6772,338500000,0.232720,0.708693,0.783587
6774,338600000,0.233291,0.704686,0.787023
6776,338700000,0.233915,0.700658,0.790427
6778,338800000,0.234593,0.696611,0.793796
6780,338900000,0.235325,0.692544,0.797131
6782,339000000,0.236111,0.688459,0.800430
6784,339100000,0.236950,0.684356,0.803694
6786,339200000,0.237842,0.680236,0.806922
6788,339300000,0.238788,0.676099,0.810113
6790,339400000,0.239787,0.671946,0.813267
6792,339500000,0.240839,0.667777,0.816384
6794,339600000,0.241943,0.663594,0.819462
6796,339700000,0.243100,0.659398,0.822502
6798,339800000,0.244310,0.655187,0.825503
6800,339900000,0.245572,0.650964,0.828464
6802,340000000,0.246886,0.646730,0.831385
6804,340100000,0.248251,0.642483,0.834266
6806,340200000,0.249668,0.638226,0.837105
6808,340300000,0.251137,0.633960,0.839904
6810,340400000,0.252657,0.629683,0.842660
6812,340500000,0.254227,0.625399,0.845374
6814,340600000,0.255848,0.621106,0.848046
6816,340700000,0.257520,0.616806,0.850674
6818,340800000,0.259242,0.612499,0.853259
6820,340900000,0.261013,0.608187,0.855800
6822,341000000,0.262835,0.603869,0.858296
6824,341100000,0.264705,0.599546,0.860748
6826,341200000,0.266625,0.595220,0.863155
6828,341300000,0.268593,0.590891,0.865516
6830,341400000,0.270610,0.586559,0.867832
6832,341500000,0.272674,0.582225,0.870101
6834,341600000,0.274787,0.577890,0.872323
6836,341700000,0.276946,0.573555,0.874499
6838,341800000,0.279153,0.569220,0.876627
6840,341900000,0.281407,0.564886,0.878708
6842,342000000,0.283707,0.560553,0.880740
6844,342100000,0.286053,0.556223,0.882725
6846,342200000,0.288444,0.551895,0.884660
6848,342300000,0.290881,0.547571,0.886547
6850,342400000,0.293363,0.543252,0.888385
6852,342500000,0.295889,0.538938,0.890173
6854,342600000,0.298459,0.534629,0.891912
6856,342700000,0.301073,0.530327,0.893600
6858,342800000,0.303730,0.526031,0.895238
6860,342900000,0.306431,0.521744,0.896826
6862,343000000,0.309173,0.517465,0.898362
6864,343100000,0.311957,0.513195,0.899848
6866,343200000,0.314783,0.508934,0.901282
6868,343300000,0.317650,0.504685,0.902665
6870,343400000,0.320558,0.500446,0.903996
6872,343500000,0.323506,0.496219,0.905275
6874,343600000,0.326493,0.492004,0.906502
6876,343700000,0.329520,0.487803,0.907677
6878,343800000,0.332586,0.483615,0.908799
6880,343900000,0.335690,0.479442,0.909868
6882,344000000,0.338831,0.475284,0.910885
6884,344100000,0.342010,0.471142,0.911848
6886,344200000,0.345226,0.467016,0.912758
6888,344300000,0.348478,0.462907,0.913615
6890,344400000,0.351766,0.458816,0.914419
6892,344500000,0.355089,0.454743,0.915169
6894,344600000,0.358446,0.450689,0.915865
6896,344700000,0.361838,0.446654,0.916507
6898,344800000,0.365264,0.442641,0.917095
6900,344900000,0.368723,0.438647,0.917630
6902,345000000,0.372214,0.434676,0.918110
6904,345100000,0.375737,0.430726,0.918536
6906,345200000,0.379292,0.426800,0.918908
6908,345300000,0.382878,0.422897,0.919225
6910,345400000,0.386494,0.419017,0.919489
6912,345500000,0.390140,0.415163,0.919697
6914,345600000,0.393815,0.411334,0.919852
6916,345700000,0.397518,0.407530,0.919952
6918,345800000,0.401250,0.403753,0.919997
6920,345900000,0.405009,0.400003,0.919988
6922,346000000,0.408795,0.396281,0.919924
6924,346100000,0.412607,0.392587,0.919806
6926,346200000,0.416445,0.388921,0.919634
6928,346300000,0.420308,0.385285,0.919407
6930,346400000,0.424195,0.381679,0.919126
6932,346500000,0.428106,0.378104,0.918790
6934,346600000,0.432040,0.374559,0.918400
6936,346700000,0.435997,0.371047,0.917956
6938,346800000,0.439976,0.367566,0.917458
6940,346900000,0.443976,0.364118,0.916905
6942,347000000,0.447997,0.360704,0.916299
6944,347100000,0.452038,0.357323,0.915639
6946,347200000,0.456098,0.353977,0.914925
6948,347300000,0.460177,0.350666,0.914157
6950,347400000,0.464274,0.347390,0.913336
6952,347500000,0.468389,0.344150,0.912461
6954,347600000,0.472521,0.340946,0.911533
6956,347700000,0.476668,0.337780,0.910552
6958,347800000,0.480832,0.334651,0.909518
6960,347900000,0.485010,0.331560,0.908431
6962,348000000,0.489202,0.328507,0.907291
6964,348100000,0.493408,0.325493,0.906099
6966,348200000,0.497627,0.322519,0.904855
6968,348300000,0.501858,0.319584,0.903558
6970,348400000,0.506100,0.316690,0.902210
6972,348500000,0.510353,0.313837,0.900810
6974,348600000,0.514617,0.311025,0.899358
6976,348700000,0.518890,0.308254,0.897856
6978,348800000,0.523172,0.305526,0.896302
6980,348900000,0.527462,0.302840,0.894698
6982,349000000,0.531760,0.300197,0.893043
6984,349100000,0.536065,0.297598,0.891338
6986,349200000,0.540375,0.295042,0.889583
6988,349300000,0.544691,0.292531,0.887778
6990,349400000,0.549012,0.290064,0.885924
6992,349500000,0.553337,0.287642,0.884021
6994,349600000,0.557666,0.285266,0.882069
6996,349700000,0.561997,0.282935,0.880068
6998,349800000,0.566330,0.280651,0.878019
7000,349900000,0.570665,0.278412,0.875923
7002,350000000,0.575000,0.276221,0.873779
7004,350100000,0.579335,0.274077,0.871588
7006,350200000,0.583670,0.271981,0.869349
7008,350300000,0.588003,0.269932,0.867065
7010,350400000,0.592334,0.267931,0.864734
7012,350500000,0.596663,0.265979,0.862358
7014,350600000,0.600988,0.264076,0.859936
7016,350700000,0.605309,0.262222,0.857469
7018,350800000,0.609625,0.260417,0.854958
7020,350900000,0.613935,0.258662,0.852402
7022,351000000,0.618240,0.256957,0.849803
7024,351100000,0.622538,0.255302,0.847160
7026,351200000,0.626828,0.253698,0.844474
7028,351300000,0.631110,0.252144,0.841746
7030,351400000,0.635383,0.250642,0.838975
7032,351500000,0.639647,0.249190,0.836163
7034,351600000,0.643900,0.247790,0.833310
7036,351700000,0.648142,0.246442,0.830416
7038,351800000,0.652373,0.245145,0.827481
7040,351900000,0.656592,0.243901,0.824507
7042,352000000,0.660798,0.242709,0.821493
7044,352100000,0.664990,0.241569,0.818440
7046,352200000,0.669168,0.240482,0.815349
7048,352300000,0.673332,0.239448,0.812220
7050,352400000,0.677479,0.238467,0.809054
7052,352500000,0.681611,0.237539,0.805850
7054,352600000,0.685726,0.236664,0.802610
7056,352700000,0.689823,0.235843,0.799334
7058,352800000,0.693902,0.235075,0.796023
7060,352900000,0.697962,0.234361,0.792677
7062,353000000,0.702003,0.233701,0.789296
7064,353100000,0.706024,0.233095,0.785882
7066,353200000,0.710024,0.232542,0.782434
7068,353300000,0.714003,0.232044,0.778953
7070,353400000,0.717960,0.231600,0.775441
7072,353500000,0.721894,0.231210,0.771896
7074,353600000,0.725805,0.230874,0.768321
7076,353700000,0.729692,0.230593,0.764715
7078,353800000,0.733555,0.230366,0.761079
7080,353900000,0.737393,0.230194,0.757413
7082,354000000,0.741205,0.230076,0.753719
7084,354100000,0.744991,0.230012,0.749997
7086,354200000,0.748750,0.230003,0.746247
7088,354300000,0.752482,0.230048,0.742470
7090,354400000,0.756185,0.230148,0.738666
7092,354500000,0.759860,0.230303,0.734837
7094,354600000,0.763506,0.230511,0.730983
7096,354700000,0.767122,0.230775,0.727103
7098,354800000,0.770708,0.231092,0.723200
7100,354900000,0.774263,0.231464,0.719274
7102,355000000,0.777786,0.231890,0.715324
7104,355100000,0.781277,0.232370,0.711353
7106,355200000,0.784736,0.232905,0.707359
7108,355300000,0.788162,0.233493,0.703346
7110,355400000,0.791554,0.234135,0.699311
7112,355500000,0.794911,0.234831,0.695257
7114,355600000,0.798234,0.235581,0.691184
7116,355700000,0.801522,0.236385,0.687093
7118,355800000,0.804774,0.237242,0.682984
7120,355900000,0.807990,0.238152,0.678858
7122,356000000,0.811169,0.239115,0.674716
7124,356100000,0.814310,0.240132,0.670558
7126,356200000,0.817414,0.241201,0.666385
7128,356300000,0.820480,0.242323,0.662197
7130,356400000,0.823507,0.243498,0.657996
7132,356500000,0.826494,0.244725,0.653781
7134,356600000,0.829442,0.246004,0.649554
7136,356700000,0.832350,0.247335,0.645315
7138,356800000,0.835217,0.248718,0.641066
7140,356900000,0.838043,0.250152,0.636805
7142,357000000,0.840827,0.251638,0.632535
7144,357100000,0.843569,0.253174,0.628256
7146,357200000,0.846270,0.254762,0.623969
7148,357300000,0.848927,0.256400,0.619673
7150,357400000,0.851541,0.258088,0.615371
7152,357500000,0.854111,0.259827,0.611062
7154,357600000,0.856637,0.261615,0.606748
7156,357700000,0.859119,0.263453,0.602429
7158,357800000,0.861556,0.265340,0.598105
7160,357900000,0.863947,0.267275,0.593777
7162,358000000,0.866293,0.269260,0.589447
7164,358100000,0.868593,0.271292,0.585114
7166,358200000,0.870847,0.273373,0.580780
7168,358300000,0.873054,0.275501,0.576445
7170,358400000,0.875213,0.277677,0.572110
7172,358500000,0.877326,0.279899,0.567775
7174,358600000,0.879390,0.282168,0.563441
7176,358700000,0.881407,0.284484,0.559109
7178,358800000,0.883375,0.286845,0.554780
7180,358900000,0.885295,0.289252,0.550454
7182,359000000,0.887165,0.291704,0.546131
7184,359100000,0.888987,0.294200,0.541813
7186,359200000,0.890758,0.296741,0.537501
7188,359300000,0.892480,0.299326,0.533194
7190,359400000,0.894152,0.301954,0.528894
7192,359500000,0.895773,0.304626,0.524601
7194,359600000,0.897343,0.307340,0.520317
7196,359700000,0.898863,0.310096,0.516040
7198,359800000,0.900332,0.312895,0.511774
7200,359900000,0.901749,0.315734,0.507517
7202,360000000,0.903114,0.318615,0.503270
7204,360100000,0.904428,0.321536,0.499036
7206,360200000,0.905690,0.324497,0.494813
7208,360300000,0.906900,0.327498,0.490602
7210,360400000,0.908057,0.330538,0.486406
7212,360500000,0.909161,0.333616,0.482223
7214,360600000,0.910213,0.336733,0.478054
7216,360700000,0.911212,0.339887,0.473901
7218,360800000,0.912158,0.343078,0.469764
7220,360900000,0.913050,0.346306,0.465644
7222,361000000,0.913889,0.349570,0.461541
7224,361100000,0.914675,0.352869,0.457456
7226,361200000,0.915407,0.356204,0.453389
7228,361300000,0.916085,0.359573,0.449342
7230,361400000,0.916709,0.362977,0.445314
7232,361500000,0.917280,0.366413,0.441307
7234,361600000,0.917796,0.369883,0.437321
7236,361700000,0.918258,0.373385,0.433357
7238,361800000,0.918666,0.376919,0.429415
7240,361900000,0.919020,0.380484,0.425496
7242,362000000,0.919319,0.384080,0.421601
7244,362100000,0.919564,0.387706,0.417730
7246,362200000,0.919755,0.391362,0.413884
7248,362300000,0.919891,0.395046,0.410063
7250,362400000,0.919973,0.398759,0.406268
7252,362500000,0.920000,0.402500,0.402500
7254,362600000,0.919973,0.406268,0.398759
7256,362700000,0.919891,0.410063,0.395046
7258,362800000,0.919755,0.413884,0.391362
7260,362900000,0.919564,0.417730,0.387706
7262,363000000,0.919319,0.421601,0.384080
7264,363100000,0.919020,0.425496,0.380484
7266,363200000,0.918666,0.429415,0.376919
7268,363300000,0.918258,0.433357,0.373385
7270,363400000,0.917796,0.437321,0.369883
7272,363500000,0.917280,0.441307,0.366413
7274,363600000,0.916709,0.445314,0.362977
7276,363700000,0.916085,0.449342,0.359573
7278,363800000,0.915407,0.453389,0.356204
7280,363900000,0.914675,0.457456,0.352869
7282,364000000,0.913889,0.461541,0.349570
7284,364100000,0.913050,0.465644,0.346306
7286,364200000,0.912158,0.469764,0.343078
7288,364300000,0.911212,0.473901,0.339887
7290,364400000,0.910213,0.478054,0.336733
7292,364500000,0.909161,0.482223,0.333616
7294,364600000,0.908057,0.486406,0.330538
7296,364700000,0.906900,0.490602,0.327498
7298,364800000,0.905690,0.494813,0.324497
7300,364900000,0.904428,0.499036,0.321536
7302,365000000,0.903114,0.503270,0.318615
7304,365100000,0.901749,0.507517,0.315734
7306,365200000,0.900332,0.511774,0.312895
7308,365300000,0.898863,0.516040,0.310096
7310,365400000,0.897343,0.520317,0.307340
7312,365500000,0.895773,0.524601,0.304626
7314,365600000,0.894152,0.528894,0.301954
7316,365700000,0.892480,0.533194,0.299326
7318,365800000,0.890758,0.537501,0.296741
7320,365900000,0.888987,0.541813,0.294200
7322,366000000,0.887165,0.546131,0.291704
7324,366100000,0.885295,0.550454,0.289252
7326,366200000,0.883375,0.554780,0.286845
7328,366300000,0.881407,0.559109,0.284484
7330,366400000,0.879390,0.563441,0.282168
7332,366500000,0.877326,0.567775,0.279899
7334,366600000,0.875213,0.572110,0.277677
7336,366700000,0.873054,0.576445,0.275501
7338,366800000,0.870847,0.580780,0.273373
7340,366900000,0.868593,0.585114,0.271292
7342,367000000,0.866293,0.589447,0.269260
7344,367100000,0.863947,0.593777,0.267275
