epoch,ts_ns,duty_a,duty_b,duty_c,config_id
6508,325300000,0.488693,0.765277,0.246031,2
6510,325400000,0.484927,0.767016,0.248057,2
6512,325500000,0.481163,0.768714,0.250124,2
6514,325600000,0.477402,0.770369,0.252230,2
6516,325700000,0.473645,0.771981,0.254375,2
6518,325800000,0.469891,0.773550,0.256558,2
6520,325900000,0.466143,0.775076,0.258781,2
6522,326000000,0.462400,0.776559,0.261041,2
6524,326100000,0.458663,0.777998,0.263339,2
6526,326200000,0.454932,0.779393,0.265675,2
6528,326300000,0.451209,0.780744,0.268047,2
6530,326400000,0.447493,0.782051,0.270456,2
6532,326500000,0.443786,0.783313,0.272901,2
6534,326600000,0.440087,0.784530,0.275383,2
6536,326700000,0.436398,0.785703,0.277899,2
6538,326800000,0.432719,0.786830,0.280451,2
6540,326900000,0.429050,0.787912,0.283038,2
6542,327000000,0.425393,0.788949,0.285658,2
6544,327100000,0.421748,0.789940,0.288313,2
6546,327200000,0.418114,0.790885,0.291001,2
6548,327300000,0.414494,0.791784,0.293722,2
6550,327400000,0.410888,0.792637,0.296475,2
6552,327500000,0.407295,0.793444,0.299261,2
6554,327600000,0.403717,0.794205,0.302078,2
6556,327700000,0.400154,0.794919,0.304927,2
6558,327800000,0.396607,0.795587,0.307806,2
6560,327900000,0.393076,0.796208,0.310716,2
6562,328000000,0.389563,0.796782,0.313656,2
6564,328100000,0.386066,0.797309,0.316625,2
6566,328200000,0.382588,0.797789,0.319623,2
6568,328300000,0.379128,0.798223,0.322649,2
6570,328400000,0.375687,0.798609,0.325704,2
6572,328500000,0.372266,0.798948,0.328786,2
6574,328600000,0.368865,0.799240,0.331895,2
6576,328700000,0.365485,0.799484,0.335031,2
6578,328800000,0.362126,0.799682,0.338192,2
6580,328900000,0.358789,0.799832,0.341380,2
6582,329000000,0.355474,0.799934,0.344592,2
6584,329100000,0.352182,0.799989,0.347829,2
6586,329200000,0.348913,0.799997,0.351090,2
6588,329300000,0.345668,0.799958,0.354374,2
6590,329400000,0.342448,0.799871,0.357681,2
6592,329500000,0.339252,0.799737,0.361011,2
6594,329600000,0.336082,0.799555,0.364363,2
6596,329700000,0.332937,0.799326,0.367736,2
6598,329800000,0.329819,0.799050,0.371130,2
6600,329900000,0.326728,0.798727,0.374545,2
6602,330000000,0.323664,0.798357,0.377979,2
6604,330100000,0.320629,0.797939,0.381433,2
6606,330200000,0.317621,0.797474,0.384905,2
6608,330300000,0.314642,0.796963,0.388395,2
6610,330400000,0.311693,0.796404,0.391903,2
6612,330500000,0.308773,0.795799,0.395428,2
6614,330600000,0.305883,0.795147,0.398970,2
6616,330700000,0.303024,0.794448,0.402528,2
6618,330800000,0.300196,0.793703,0.406101,2
6620,330900000,0.297400,0.792911,0.409688,2
6622,331000000,0.294636,0.792074,0.413290,2
6624,331100000,0.291904,0.791190,0.416906,2
6626,331200000,0.289205,0.790260,0.420535,2
6628,331300000,0.286539,0.789284,0.424177,2
6630,331400000,0.283907,0.788263,0.427830,2
6632,331500000,0.281309,0.787196,0.431495,2
6634,331600000,0.278746,0.786084,0.435170,2
6636,331700000,0.276218,0.784926,0.438856,2
6638,331800000,0.273725,0.783724,0.442552,2
6640,331900000,0.271267,0.782476,0.446256,2
6642,332000000,0.268846,0.781185,0.449969,2
6644,332100000,0.266461,0.779848,0.453690,2
6646,332200000,0.264113,0.778468,0.457419,2
6648,332300000,0.261803,0.777043,0.461154,2
6650,332400000,0.259530,0.775575,0.464895,2
6652,332500000,0.257295,0.774064,0.468641,2
6654,332600000,0.255098,0.772509,0.472393,2
6656,332700000,0.252940,0.770911,0.476149,2
6658,332800000,0.250821,0.769270,0.479909,2
6660,332900000,0.248742,0.767587,0.483672,2
6662,333000000,0.246702,0.765861,0.487437,2
6664,333100000,0.244702,0.764094,0.491205,2
6666,333200000,0.242742,0.762284,0.494974,2
6668,333300000,0.240823,0.760434,0.498743,2
6670,333400000,0.238945,0.758542,0.502513,2
6672,333500000,0.237108,0.756609,0.506283,2
6674,333600000,0.235313,0.754636,0.510051,2
6676,333700000,0.233559,0.752623,0.513818,2
6678,333800000,0.231848,0.750570,0.517583,2
6680,333900000,0.230178,0.748477,0.521345,2
6682,334000000,0.228552,0.746345,0.525103,2
6684,334100000,0.226968,0.744174,0.528858,2
6686,334200000,0.225428,0.741964,0.532608,2
6688,334300000,0.223930,0.739717,0.536353,2
6690,334400000,0.222477,0.737431,0.540092,2
6692,334500000,0.221067,0.735108,0.543825,2
6694,334600000,0.219701,0.732748,0.547551,2
6696,334700000,0.218380,0.730351,0.551269,2
6698,334800000,0.217103,0.727918,0.554980,2
6700,334900000,0.215871,0.725448,0.558681,2
6702,335000000,0.214683,0.722943,0.562374,2
6704,335100000,0.213541,0.720403,0.566056,2
6706,335200000,0.212443,0.717828,0.569728,2
6708,335300000,0.211392,0.715219,0.573389,2
6710,335400000,0.210386,0.712576,0.577039,2
6712,335500000,0.209425,0.709899,0.580676,2
6714,335600000,0.208510,0.707189,0.584301,2
6716,335700000,0.207642,0.704446,0.587912,2
6718,335800000,0.206820,0.701671,0.591509,2
6720,335900000,0.206043,0.698864,0.595092,2
6722,336000000,0.205314,0.696026,0.598660,2
6724,336100000,0.204631,0.693157,0.602212,2
6726,336200000,0.203994,0.690257,0.605749,2
6728,336300000,0.203404,0.687328,0.609268,2
6730,336400000,0.202862,0.684368,0.612770,2
6732,336500000,0.202366,0.681380,0.616255,2
6734,336600000,0.201917,0.678363,0.619721,2
6736,336700000,0.201515,0.675317,0.623168,2
6738,336800000,0.201160,0.672244,0.626596,2
6740,336900000,0.200852,0.669144,0.630003,2
6742,337000000,0.200592,0.666017,0.633391,2
6744,337100000,0.200379,0.662864,0.636757,2
6746,337200000,0.200213,0.659686,0.640101,2
6748,337300000,0.200095,0.656482,0.643424,2
6750,337400000,0.200024,0.653253,0.646723,2
6752,337500000,0.200000,0.650000,0.650000,2
6754,337600000,0.200024,0.646723,0.653253,2
6756,337700000,0.200095,0.643424,0.656482,2
6758,337800000,0.200213,0.640101,0.659686,2
6760,337900000,0.200379,0.636757,0.662864,2
6762,338000000,0.200592,0.633391,0.666017,2
6764,338100000,0.200852,0.630003,0.669144,2
6766,338200000,0.201160,0.626596,0.672244,2
6768,338300000,0.201515,0.623168,0.675317,2
6770,338400000,0.201917,0.619721,0.678363,2
6772,338500000,0.202366,0.616255,0.681380,2
6774,338600000,0.202862,0.612770,0.684368,2
6776,338700000,0.203404,0.609268,0.687328,2
6778,338800000,0.203994,0.605749,0.690257,2
6780,338900000,0.204631,0.602212,0.693157,2
6782,339000000,0.205314,0.598660,0.696026,2
6784,339100000,0.206043,0.595092,0.698864,2
6786,339200000,0.206820,0.591509,0.701671,2
6788,339300000,0.207642,0.587912,0.704446,2
6790,339400000,0.208510,0.584301,0.707189,2
6792,339500000,0.209425,0.580676,0.709899,2
6794,339600000,0.210386,0.577039,0.712576,2
6796,339700000,0.211392,0.573389,0.715219,2
6798,339800000,0.212443,0.569728,0.717828,2
6800,339900000,0.213541,0.566056,0.720403,2
6802,340000000,0.214683,0.562374,0.722943,2
6804,340100000,0.215871,0.558681,0.725448,2
6806,340200000,0.217103,0.554980,0.727918,2
6808,340300000,0.218380,0.551269,0.730351,2
6810,340400000,0.219701,0.547551,0.732748,2
6812,340500000,0.221067,0.543825,0.735108,2
6814,340600000,0.222477,0.540092,0.737431,2
6816,340700000,0.223930,0.536353,0.739717,2
6818,340800000,0.225428,0.532608,0.741964,2
6820,340900000,0.226968,0.528858,0.744174,2
6822,341000000,0.228552,0.525103,0.746345,2
6824,341100000,0.230178,0.521345,0.748477,2
6826,341200000,0.231848,0.517583,0.750570,2
6828,341300000,0.233559,0.513818,0.752623,2
6830,341400000,0.235313,0.510051,0.754636,2
6832,341500000,0.237108,0.506283,0.756609,2
6834,341600000,0.238945,0.502513,0.758542,2
6836,341700000,0.240823,0.498743,0.760434,2
6838,341800000,0.242742,0.494974,0.762284,2
6840,341900000,0.244702,0.491205,0.764094,2
6842,342000000,0.246702,0.487437,0.765861,2
6844,342100000,0.248742,0.483672,0.767587,2
6846,342200000,0.250821,0.479909,0.769270,2
6848,342300000,0.252940,0.476149,0.770911,2
6850,342400000,0.255098,0.472393,0.772509,2
6852,342500000,0.257295,0.468641,0.774064,2
6854,342600000,0.259530,0.464895,0.775575,2
6856,342700000,0.261803,0.461154,0.777043,2
6858,342800000,0.264113,0.457419,0.778468,2
6860,342900000,0.266461,0.453690,0.779848,2
6862,343000000,0.268846,0.449969,0.781185,2
6864,343100000,0.271267,0.446256,0.782476,2
6866,343200000,0.273725,0.442552,0.783724,2
6868,343300000,0.276218,0.438856,0.784926,2
6870,343400000,0.278746,0.435170,0.786084,2
6872,343500000,0.281309,0.431495,0.787196,2
6874,343600000,0.283907,0.427830,0.788263,2
6876,343700000,0.286539,0.424177,0.789284,2
6878,343800000,0.289205,0.420535,0.790260,2
6880,343900000,0.291904,0.416906,0.791190,2
6882,344000000,0.294636,0.413290,0.792074,2
6884,344100000,0.297400,0.409688,0.792911,2
6886,344200000,0.300196,0.406101,0.793703,2
6888,344300000,0.303024,0.402528,0.794448,2
6890,344400000,0.305883,0.398970,0.795147,2
6892,344500000,0.308773,0.395428,0.795799,2
6894,344600000,0.311693,0.391903,0.796404,2
6896,344700000,0.314642,0.388395,0.796963,2
6898,344800000,0.317621,0.384905,0.797474,2
6900,344900000,0.320629,0.381433,0.797939,2
6902,345000000,0.323664,0.377979,0.798357,2
6904,345100000,0.326728,0.374545,0.798727,2
6906,345200000,0.329819,0.371130,0.799050,2
6908,345300000,0.332937,0.367736,0.799326,2
6910,345400000,0.336082,0.364363,0.799555,2
6912,345500000,0.339252,0.361011,0.799737,2
6914,345600000,0.342448,0.357681,0.799871,2
6916,345700000,0.345668,0.354374,0.799958,2
6918,345800000,0.348913,0.351090,0.799997,2
6920,345900000,0.352182,0.347829,0.799989,2
6922,346000000,0.355474,0.344592,0.799934,2
6924,346100000,0.358789,0.341380,0.799832,2
6926,346200000,0.362126,0.338192,0.799682,2
6928,346300000,0.365485,0.335031,0.799484,2
6930,346400000,0.368865,0.331895,0.799240,2
6932,346500000,0.372266,0.328786,0.798948,2
6934,346600000,0.375687,0.325704,0.798609,2
6936,346700000,0.379128,0.322649,0.798223,2
6938,346800000,0.382588,0.319623,0.797789,2
6940,346900000,0.386066,0.316625,0.797309,2
6942,347000000,0.389563,0.313656,0.796782,2
6944,347100000,0.393076,0.310716,0.796208,2
6946,347200000,0.396607,0.307806,0.795587,2
6948,347300000,0.400154,0.304927,0.794919,2
6950,347400000,0.403717,0.302078,0.794205,2
6952,347500000,0.407295,0.299261,0.793444,2
6954,347600000,0.410888,0.296475,0.792637,2
6956,347700000,0.414494,0.293722,0.791784,2
6958,347800000,0.418114,0.291001,0.790885,2
6960,347900000,0.421748,0.288313,0.789940,2
6962,348000000,0.425393,0.285658,0.788949,2
6964,348100000,0.429050,0.283038,0.787912,2
6966,348200000,0.432719,0.280451,0.786830,2
6968,348300000,0.436398,0.277899,0.785703,2
6970,348400000,0.440087,0.275383,0.784530,2
6972,348500000,0.443786,0.272901,0.783313,2
6974,348600000,0.447493,0.270456,0.782051,2
6976,348700000,0.451209,0.268047,0.780744,2
6978,348800000,0.454932,0.265675,0.779393,2
6980,348900000,0.458663,0.263339,0.777998,2
6982,349000000,0.462400,0.261041,0.776559,2
6984,349100000,0.466143,0.258781,0.775076,2
6986,349200000,0.469891,0.256558,0.773550,2
6988,349300000,0.473645,0.254375,0.771981,2
6990,349400000,0.477402,0.252230,0.770369,2
6992,349500000,0.481163,0.250124,0.768714,2
6994,349600000,0.484927,0.248057,0.767016,2
6996,349700000,0.488693,0.246031,0.765277,2
6998,349800000,0.492461,0.244044,0.763495,2
7000,349900000,0.496230,0.242098,0.761672,2
7002,350000000,0.500000,0.240192,0.759808,2
7004,350100000,0.503770,0.238328,0.757902,2
7006,350200000,0.507539,0.236505,0.755956,2
7008,350300000,0.511307,0.234723,0.753969,2
7010,350400000,0.515073,0.232984,0.751943,2
7012,350500000,0.518837,0.231286,0.749876,2
7014,350600000,0.522598,0.229631,0.747770,2
7016,350700000,0.526355,0.228019,0.745625,2
7018,350800000,0.530109,0.226450,0.743442,2
7020,350900000,0.533857,0.224924,0.741219,2
7022,351000000,0.537600,0.223441,0.738959,2
7024,351100000,0.541337,0.222002,0.736661,2
7026,351200000,0.545068,0.220607,0.734325,2
7028,351300000,0.548791,0.219256,0.731953,2
7030,351400000,0.552507,0.217949,0.729544,2
7032,351500000,0.556214,0.216687,0.727099,2
7034,351600000,0.559913,0.215470,0.724617,2
7036,351700000,0.563602,0.214297,0.722101,2
7038,351800000,0.567281,0.213170,0.719549,2
7040,351900000,0.570950,0.212088,0.716962,2
7042,352000000,0.574607,0.211051,0.714342,2
7044,352100000,0.578252,0.210060,0.711687,2
7046,352200000,0.581886,0.209115,0.708999,2
7048,352300000,0.585506,0.208216,0.706278,2
7050,352400000,0.589112,0.207363,0.703525,2
7052,352500000,0.592705,0.206556,0.700739,2
7054,352600000,0.596283,0.205795,0.697922,2
7056,352700000,0.599846,0.205081,0.695073,2
7058,352800000,0.603393,0.204413,0.692194,2
7060,352900000,0.606924,0.203792,0.689284,2
7062,353000000,0.610437,0.203218,0.686344,2
7064,353100000,0.613934,0.202691,0.683375,2
7066,353200000,0.617412,0.202211,0.680377,2
7068,353300000,0.620872,0.201777,0.677351,2
7070,353400000,0.624313,0.201391,0.674296,2
7072,353500000,0.627734,0.201052,0.671214,2
7074,353600000,0.631135,0.200760,0.668105,2
7076,353700000,0.634515,0.200516,0.664969,2
7078,353800000,0.637874,0.200318,0.661808,2
7080,353900000,0.641211,0.200168,0.658620,2
7082,354000000,0.644526,0.200066,0.655408,2
7084,354100000,0.647818,0.200011,0.652171,2
7086,354200000,0.651087,0.200003,0.648910,2
7088,354300000,0.654332,0.200042,0.645626,2
7090,354400000,0.657552,0.200129,0.642319,2
7092,354500000,0.660748,0.200263,0.638989,2
7094,354600000,0.663918,0.200445,0.635637,2
7096,354700000,0.667063,0.200674,0.632264,2
7098,354800000,0.670181,0.200950,0.628870,2
7100,354900000,0.673272,0.201273,0.625455,2
7102,355000000,0.676336,0.201643,0.622021,2
7104,355100000,0.679371,0.202061,0.618567,2
7106,355200000,0.682379,0.202526,0.615095,2
7108,355300000,0.685358,0.203037,0.611605,2
7110,355400000,0.688307,0.203596,0.608097,2
7112,355500000,0.691227,0.204201,0.604572,2
7114,355600000,0.694117,0.204853,0.601030,2
7116,355700000,0.696976,0.205552,0.597472,2
7118,355800000,0.699804,0.206297,0.593899,2
7120,355900000,0.702600,0.207089,0.590312,2
7122,356000000,0.705364,0.207926,0.586710,2
7124,356100000,0.708096,0.208810,0.583094,2
7126,356200000,0.710795,0.209740,0.579465,2
7128,356300000,0.713461,0.210716,0.575823,2
7130,356400000,0.716093,0.211737,0.572170,2
7132,356500000,0.718691,0.212804,0.568505,2
7134,356600000,0.721254,0.213916,0.564830,2
7136,356700000,0.723782,0.215074,0.561144,2
7138,356800000,0.726275,0.216276,0.557448,2
7140,356900000,0.728733,0.217524,0.553744,2
7142,357000000,0.731154,0.218815,0.550031,2
7144,357100000,0.733539,0.220152,0.546310,2
7146,357200000,0.735887,0.221532,0.542581,2
7148,357300000,0.738197,0.222957,0.538846,2
7150,357400000,0.740470,0.224425,0.535105,2
7152,357500000,0.742705,0.225936,0.531359,2
7154,357600000,0.744902,0.227491,0.527607,2
7156,357700000,0.747060,0.229089,0.523851,2
7158,357800000,0.749179,0.230730,0.520091,2
7160,357900000,0.751258,0.232413,0.516328,2
7162,358000000,0.753298,0.234139,0.512563,2
7164,358100000,0.755298,0.235906,0.508795,2
7166,358200000,0.757258,0.237716,0.505026,2
7168,358300000,0.759177,0.239566,0.501257,2
7170,358400000,0.761055,0.241458,0.497487,2
7172,358500000,0.762892,0.243391,0.493717,2
7174,358600000,0.764687,0.245364,0.489949,2
7176,358700000,0.766441,0.247377,0.486182,2
7178,358800000,0.768152,0.249430,0.482417,2
7180,358900000,0.769822,0.251523,0.478655,2
7182,359000000,0.771448,0.253655,0.474897,2
7184,359100000,0.773032,0.255826,0.471142,2
7186,359200000,0.774572,0.258036,0.467392,2
7188,359300000,0.776070,0.260283,0.463647,2
7190,359400000,0.777523,0.262569,0.459908,2
7192,359500000,0.778933,0.264892,0.456175,2
7194,359600000,0.780299,0.267252,0.452449,2
7196,359700000,0.781620,0.269649,0.448731,2
7198,359800000,0.782897,0.272082,0.445020,2
7200,359900000,0.784129,0.274552,0.441319,2
7202,360000000,0.785317,0.277057,0.437626,2
7204,360100000,0.786459,0.279597,0.433944,2
7206,360200000,0.787557,0.282172,0.430272,2
7208,360300000,0.788608,0.284781,0.426611,2
7210,360400000,0.789614,0.287424,0.422961,2
7212,360500000,0.790575,0.290101,0.419324,2
7214,360600000,0.791490,0.292811,0.415699,2
7216,360700000,0.792358,0.295554,0.412088,2
7218,360800000,0.793180,0.298329,0.408491,2
7220,360900000,0.793957,0.301136,0.404908,2
7222,361000000,0.794686,0.303974,0.401340,2
7224,361100000,0.795369,0.306843,0.397788,2
7226,361200000,0.796006,0.309743,0.394251,2
7228,361300000,0.796596,0.312672,0.390732,2
7230,361400000,0.797138,0.315632,0.387230,2
7232,361500000,0.797634,0.318620,0.383745,2
7234,361600000,0.798083,0.321637,0.380279,2
7236,361700000,0.798485,0.324683,0.376832,2
7238,361800000,0.798840,0.327756,0.373404,2
7240,361900000,0.799148,0.330856,0.369997,2
7242,362000000,0.799408,0.333983,0.366609,2
7244,362100000,0.799621,0.337136,0.363243,2
7246,362200000,0.799787,0.340314,0.359899,2
7248,362300000,0.799905,0.343518,0.356576,2
7250,362400000,0.799976,0.346747,0.353277,2
7252,362500000,0.800000,0.350000,0.350000,2
7254,362600000,0.799976,0.353277,0.346747,2
7256,362700000,0.799905,0.356576,0.343518,2
7258,362800000,0.799787,0.359899,0.340314,2
7260,362900000,0.799621,0.363243,0.337136,2
7262,363000000,0.799408,0.366609,0.333983,2
7264,363100000,0.799148,0.369997,0.330856,2
7266,363200000,0.798840,0.373404,0.327756,2
7268,363300000,0.798485,0.376832,0.324683,2
7270,363400000,0.798083,0.380279,0.321637,2
7272,363500000,0.797634,0.383745,0.318620,2
7274,363600000,0.797138,0.387230,0.315632,2
7276,363700000,0.796596,0.390732,0.312672,2
7278,363800000,0.796006,0.394251,0.309743,2
7280,363900000,0.795369,0.397788,0.306843,2
7282,364000000,0.794686,0.401340,0.303974,2
7284,364100000,0.793957,0.404908,0.301136,2
7286,364200000,0.793180,0.408491,0.298329,2
7288,364300000,0.792358,0.412088,0.295554,2
7290,364400000,0.791490,0.415699,0.292811,2
7292,364500000,0.790575,0.419324,0.290101,2
7294,364600000,0.789614,0.422961,0.287424,2
7296,364700000,0.788608,0.426611,0.284781,2
7298,364800000,0.787557,0.430272,0.282172,2
7300,364900000,0.786459,0.433944,0.279597,2
7302,365000000,0.785317,0.437626,0.277057,2
7304,365100000,0.784129,0.441319,0.274552,2
7306,365200000,0.782897,0.445020,0.272082,2
7308,365300000,0.781620,0.448731,0.269649,2
7310,365400000,0.780299,0.452449,0.267252,2
7312,365500000,0.778933,0.456175,0.264892,2
7314,365600000,0.777523,0.459908,0.262569,2
7316,365700000,0.776070,0.463647,0.260283,2
7318,365800000,0.774572,0.467392,0.258036,2
7320,365900000,0.773032,0.471142,0.255826,2
7322,366000000,0.771448,0.474897,0.253655,2
7324,366100000,0.769822,0.478655,0.251523,2
7326,366200000,0.768152,0.482417,0.249430,2
7328,366300000,0.766441,0.486182,0.247377,2
7330,366400000,0.764687,0.489949,0.245364,2
7332,366500000,0.762892,0.493717,0.243391,2
7334,366600000,0.761055,0.497487,0.241458,2
7336,366700000,0.759177,0.501257,0.239566,2
7338,366800000,0.757258,0.505026,0.237716,2
7340,366900000,0.755298,0.508795,0.235906,2
7342,367000000,0.753298,0.512563,0.234139,2
